frame,global_id,label,x1,y1,x2,y2,cx,cy,Xc,Yc,Zc,Xw,Yw,Zw
178,0,paper sign in hand,1176,371,1227,562,1201.52,466.82,0.4387297648542878,0.21151832460732983,0.7627273804516742,0.4396619498729706,0.7662035226821899,0.29818347096443176
179,1,black bottle,588,230,625,338,606.45,285.11,-0.046291553715579296,-0.04074074074074074,1.3488974969099052,-0.04929385706782341,1.138522744178772,0.8097312450408936
179,0,paper sign in hand,1177,372,1228,562,1202.37,466.68,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4412645995616913,0.7704997062683105,0.2992265224456787
180,1,black bottle,592,228,630,338,610.96,284.44,-0.03934468011864162,-0.039999999999999994,1.3243720878751797,-0.03839889541268349,1.1333801746368408,0.7968270778656006
180,0,paper sign in hand,1177,372,1228,562,1202.48,466.79,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4414931833744049,0.7705047726631165,0.2992265224456787
181,1,black bottle,596,227,634,338,614.99,283.77,-0.03361226167327259,-0.03963963963963964,1.3124408078042322,-0.03248180076479912,1.1271079778671265,0.7905493378639221
181,0,paper sign in hand,1177,372,1228,562,1202.52,466.87,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4416610598564148,0.7704968452453613,0.2992265224456787
182,1,black bottle,600,226,638,337,619.03,282.91,-0.028234299805548976,-0.04144144144144144,1.3124408078042322,-0.027223974466323853,1.1226140260696411,0.7921097278594971
182,0,paper sign in hand,1177,372,1228,562,1202.52,466.92,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44172000885009766,0.770441472530365,0.2992265224456787
183,1,black bottle,605,225,642,336,623.58,281.91,-0.022184092704359906,-0.043243243243243246,1.3124408078042322,-0.021300550550222397,1.1190369129180908,0.7936701774597168
183,0,paper sign in hand,1177,372,1228,563,1202.61,467.15,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43885213136672974,0.7679569721221924,0.2972766160964966
184,1,black bottle,608,224,647,335,627.62,280.83,-0.016806130836636294,-0.04504504504504504,1.3124408078042322,-0.016191398724913597,1.1163395643234253,0.7952305674552917
184,0,paper sign in hand,1176,372,1228,562,1202.06,466.90,0.44143160162149275,0.2126315789473684,0.7667417350856304,0.4417172968387604,0.7693713903427124,0.2992265224456787
185,1,black bottle,612,220,651,334,631.76,279.15,-0.011127427680257082,-0.045614035087719294,1.277902891809384,-0.005132365971803665,1.10188889503479,0.7784543633460999
185,0,paper sign in hand,1176,372,1228,562,1202.06,466.95,0.44143160162149275,0.2126315789473684,0.7667417350856304,0.44153326749801636,0.7696948051452637,0.2992265224456787
186,1,black bottle,616,221,655,334,635.61,278.14,-0.005943123789663596,-0.04601769911504425,1.2892117669581395,-0.0038195583038032055,1.098232626914978,0.7844583988189697
186,0,paper sign in hand,1177,372,1228,563,1202.37,467.55,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43925216794013977,0.7684375643730164,0.2972766160964966
187,1,black bottle,619,221,659,332,639.12,277.11,-0.0013444904669309035,-0.05045045045045045,1.3124408078042322,-0.00530081894248724,1.1041125059127808,0.7999117970466614
187,0,paper sign in hand,1177,372,1228,562,1202.29,467.11,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4412527084350586,0.7687130570411682,0.2992265224456787
188,1,black bottle,622,223,664,332,642.82,276.71,0.00410748005034854,-0.05137614678899083,1.3365222905162364,-0.004539641551673412,1.1151076555252075,0.812754213809967
188,0,paper sign in hand,1177,372,1228,563,1202.48,467.51,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4393256902694702,0.7678021788597107,0.2972766160964966
189,1,black bottle,626,222,666,331,645.93,276.18,0.00821496010069708,-0.05321100917431193,1.3365222905162364,0.002203379524871707,1.1194217205047607,0.814343273639679
189,0,paper sign in hand,1176,372,1227,563,1202.10,467.35,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.43907320499420166,0.7674826979637146,0.2972766160964966
190,1,black bottle,629,222,670,330,649.41,275.60,0.013127455531283682,-0.05555555555555555,1.3488974969099052,0.008354326710104942,1.1259936094284058,0.8225612640380859
190,0,paper sign in hand,1176,372,1227,563,1201.87,467.54,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.43894365429878235,0.766819417476654,0.2972766160964966
191,1,black bottle,631,221,673,330,651.93,275.19,0.01642992020139416,-0.055045871559633024,1.3365222905162364,0.01635512337088585,1.1272315979003906,0.8159323334693909
191,0,paper sign in hand,1177,372,1228,562,1202.30,466.91,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44118764996528625,0.770637571811676,0.2992265224456787
192,1,black bottle,634,219,676,329,655.07,274.30,0.020350696613090493,-0.05636363636363635,1.3243720878751797,0.01958358846604824,1.1245099306106567,0.8109983801841736
192,0,paper sign in hand,1177,372,1228,564,1202.09,467.74,0.43722199754686614,0.21249999999999997,0.7587548420118218,0.4358472228050232,0.7653016448020935,0.29534703493118286
193,1,black bottle,636,217,679,328,657.68,273.26,0.02352858317129081,-0.05765765765765766,1.3124408078042322,0.02231619507074356,1.118802547454834,0.806153416633606
193,0,paper sign in hand,1177,372,1228,564,1202.28,467.78,0.43722199754686614,0.21249999999999997,0.7587548420118218,0.43627920746803284,0.7645812034606934,0.29534703493118286
194,1,black bottle,638,217,680,326,659.22,272.38,0.02601404031887409,-0.06238532110091743,1.3365222905162364,0.026128988713026047,1.1214762926101685,0.822288453578949
194,0,paper sign in hand,1177,372,1228,563,1202.34,467.51,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4388679563999176,0.7673069834709167,0.2972766160964966
195,1,black bottle,640,217,682,324,661.23,271.36,0.02928978764874707,-0.06728971962616823,1.3615040155726148,0.03356534242630005,1.1318588256835938,0.8390266299247742
195,0,paper sign in hand,1178,373,1227,563,1202.61,467.87,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.440525621175766,0.7711688876152039,0.2983149290084839
196,1,black bottle,642,215,684,322,663.41,269.91,0.03207929123434203,-0.07102803738317758,1.3615040155726148,0.03586042299866676,1.137804388999939,0.8422641158103943
196,0,paper sign in hand,1178,373,1227,564,1202.69,468.16,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.44109269976615906,0.7682997584342957,0.2963697910308838
197,1,black bottle,642,213,685,320,664.15,268.48,0.03277666713074077,-0.07476635514018692,1.3615040155726148,0.03437575697898865,1.1389390230178833,0.8455015420913696
197,0,paper sign in hand,1178,373,1227,564,1202.69,468.41,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.44050130248069763,0.7672920227050781,0.2963697910308838
198,1,black bottle,642,212,686,319,664.74,267.15,0.0334740430271395,-0.07663551401869159,1.3615040155726148,0.034156281501054764,1.1396405696868896,0.8471202850341797
198,0,paper sign in hand,1178,373,1227,564,1202.63,468.46,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.440144419670105,0.7674123048782349,0.2963697910308838
199,1,black bottle,643,210,686,317,665.57,265.34,0.03417141892353825,-0.08037383177570094,1.3615040155726148,0.033930592238903046,1.1391746997833252,0.8503577709197998
199,0,paper sign in hand,1177,373,1228,564,1202.58,468.48,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.4399207830429077,0.7673331499099731,0.2963697910308838
200,1,black bottle,642,207,686,315,665.71,263.31,0.033164098184295616,-0.08333333333333333,1.3488974969099052,0.02953708916902542,1.1320321559906006,0.8466175198554993
200,0,paper sign in hand,1178,373,1227,564,1202.56,468.49,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.43966585397720337,0.7672114372253418,0.2963697910308838
201,1,black bottle,644,204,686,313,666.79,260.29,0.034229000419571165,-0.08623853211009173,1.3365222905162364,0.028095604851841927,1.1238518953323364,0.84294593334198
201,0,paper sign in hand,1177,372,1228,564,1202.59,468.02,0.43722199754686614,0.21249999999999997,0.7587548420118218,0.43675944209098816,0.7638148069381714,0.29534703493118286
202,1,black bottle,643,199,685,310,666.94,256.85,0.03226777120634169,-0.09009009009009009,1.3124408078042322,0.03245050460100174,1.0915873050689697,0.8342406749725342
202,0,paper sign in hand,1177,373,1228,564,1202.49,468.50,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.4397215247154236,0.7671468257904053,0.2963697910308838
203,1,black bottle,643,197,684,306,666.68,253.42,0.032175260394396894,-0.09908256880733944,1.3365222905162364,0.028150098398327827,1.099257230758667,0.8540692329406738
203,0,paper sign in hand,1177,373,1228,563,1202.63,468.07,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.4424055516719818,0.7690839171409607,0.2983149290084839
204,1,black bottle,642,194,682,303,665.73,250.15,0.030121520369222627,-0.10458715596330274,1.3365222905162364,0.02904605120420456,1.1012694835662842,0.85883629322052
204,0,paper sign in hand,1177,373,1228,564,1202.46,468.48,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.439391553401947,0.7676304578781128,0.2963697910308838
205,1,black bottle,641,189,681,298,664.95,244.57,0.02875236035243978,-0.11376146788990825,1.3365222905162364,0.028893185779452324,1.101043939590454,0.8667815327644348
205,0,paper sign in hand,1177,373,1228,563,1202.63,468.11,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.44230228662490845,0.7701529264450073,0.2983149290084839
206,1,black bottle,639,182,679,293,663.44,238.14,0.025545318871687168,-0.12072072072072072,1.3124408078042322,0.01994512416422367,1.0889317989349365,0.8607676029205322
206,0,paper sign in hand,1177,373,1228,563,1202.55,468.09,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.44192278385162354,0.770358681678772,0.2983149290084839
207,1,black bottle,637,178,676,288,661.21,233.30,0.022385766274399546,-0.1309090909090909,1.3243720878751797,0.019147973507642746,1.0846196413040161,0.8755566477775574
207,0,paper sign in hand,1178,373,1227,563,1202.50,468.06,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.441745400428772,0.7705734968185425,0.2983149290084839
208,1,black bottle,636,166,674,282,658.84,223.88,0.019298074374482364,-0.13448275862068965,1.255870083329912,0.0019281096756458282,1.0295941829681396,0.8444005250930786
208,0,paper sign in hand,1178,373,1227,563,1202.49,468.04,0.4418243343631489,0.21368421052631578,0.7667417350856304,0.44174259901046753,0.7706882357597351,0.2983149290084839
209,1,black bottle,632,166,672,277,656.23,221.05,0.016133885603170844,-0.14954954954954955,1.3124408078042322,0.017044978216290474,1.061381459236145,0.8857340812683105
209,0,paper sign in hand,1178,373,1227,564,1202.64,468.31,0.4395111179528706,0.2136125654450262,0.7627273804516742,0.44151440262794495,0.7687004208564758,0.2963697910308838
210,1,black bottle,631,163,670,272,653.64,216.88,0.01437618017621989,-0.1614678899082569,1.3365222905162364,0.019616281613707542,1.0742918252944946,0.9080964922904968
210,0,paper sign in hand,1178,372,1227,563,1202.29,467.70,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4410460591316223,0.7675544023513794,0.2972766160964966
211,1,black bottle,628,158,667,265,650.18,210.68,0.010460638445981097,-0.17757009345794394,1.3615040155726148,0.01840951293706894,1.081754446029663,0.9345322251319885
211,0,paper sign in hand,1178,372,1227,563,1202.39,467.65,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4405423402786255,0.7672089338302612,0.2972766160964966
212,0,paper sign in hand,1177,372,1228,563,1202.41,467.53,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4396141767501831,0.7672213912010193,0.2972766160964966
212,1,black bottle,627,150,663,260,646.75,204.35,0.006783565537696831,-0.1818181818181818,1.3243720878751797,0.018305674195289612,1.0693107843399048,0.9196451902389526
213,0,paper sign in hand,1177,372,1228,563,1202.44,467.52,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43951091170310974,0.7670822739601135,0.2972766160964966
213,1,black bottle,624,144,662,255,643.92,199.11,0.004033471400792711,-0.1891891891891892,1.3124408078042322,-0.00012061628513038158,1.0460971593856812,0.9200630187988281
214,0,paper sign in hand,1177,372,1228,563,1202.46,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43949440121650696,0.7669902443885803,0.2972766160964966
214,1,black bottle,621,127,660,249,639.62,188.40,0.0006116329583169274,-0.18196721311475408,1.1941059808710637,-0.03150803595781326,0.966443657875061,0.8546412587165833
215,1,black bottle,620,127,658,243,638.45,185.27,-0.0012865382916321577,-0.20172413793103447,1.255870083329912,-0.009539678692817688,0.9918820261955261,0.9026333093643188
215,0,paper sign in hand,1177,372,1228,563,1202.48,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43946993350982666,0.7669188976287842,0.2972766160964966
216,0,paper sign in hand,1178,372,1228,562,1202.89,466.93,0.4422170671048051,0.2126315789473684,0.7667417350856304,0.442569375038147,0.7699154615402222,0.2992265224456787
216,1,black bottle,617,129,657,238,637.29,183.35,-0.00410748005034854,-0.2238532110091743,1.3365222905162364,0.0036246818490326405,1.0428284406661987,0.9621237516403198
217,0,paper sign in hand,1178,372,1228,563,1202.78,467.30,0.4399017945021621,0.21256544502617802,0.7627273804516742,0.4400123655796051,0.7667383551597595,0.2972766160964966
217,1,black bottle,614,128,654,235,635.19,180.88,-0.008368510756784875,-0.23364485981308414,1.3615040155726148,0.0003746091388165951,1.0615808963775635,0.9830943942070007
218,0,paper sign in hand,1177,372,1228,563,1202.49,467.48,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43976983428001404,0.766661524772644,0.2972766160964966
218,1,black bottle,612,119,653,230,631.98,174.80,-0.010083678501981776,-0.23423423423423426,1.3124408078042322,-0.005232146941125393,1.0191490650177002,0.9590731859207153
219,1,black bottle,610,122,652,226,631.27,173.85,-0.012914865158307429,-0.25769230769230766,1.4007781698679787,-0.022259684279561043,1.0808168649673462,1.023557186126709
219,0,paper sign in hand,1177,372,1228,563,1202.49,467.49,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4396561086177826,0.7666928172111511,0.2972766160964966
220,0,paper sign in hand,1177,372,1228,563,1202.50,467.49,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43958353996276855,0.766723096370697,0.2972766160964966
220,1,black bottle,606,120,650,223,628.96,170.96,-0.017387002931572464,-0.26601941747572816,1.4143779579249494,-0.022764530032873154,1.087264895439148,1.0375685691833496
221,0,paper sign in hand,1178,372,1228,562,1203.01,467.31,0.4422170671048051,0.2126315789473684,0.7667417350856304,0.44281357526779175,0.7691564559936523,0.2992265224456787
221,1,black bottle,602,105,648,220,624.51,162.79,-0.01946588371686917,-0.24347826086956523,1.266790692750172,0.014287443831562996,1.0011439323425293,0.9442537426948547
222,0,paper sign in hand,1178,372,1228,563,1203.02,467.38,0.4399017945021621,0.21256544502617802,0.7627273804516742,0.4397431015968323,0.7670829892158508,0.2972766160964966
222,1,black bottle,593,100,644,218,620.33,157.93,-0.02719174999432713,-0.2406779661016949,1.2345841497141505,0.007134364917874336,0.9598290920257568,0.9257252812385559
223,0,paper sign in hand,1177,372,1228,562,1202.48,467.04,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44239816069602966,0.7691746354103088,0.2992265224456787
223,1,black bottle,592,97,642,216,618.15,155.79,-0.02884440472331594,-0.24201680672268908,1.2242094929938636,-0.007692335173487663,0.9362913370132446,0.9216974973678589
224,0,paper sign in hand,1177,372,1228,562,1202.48,467.02,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4418310523033142,0.7695770263671875,0.2992265224456787
224,1,black bottle,589,97,640,214,616.02,154.45,-0.03252632706536686,-0.24957264957264957,1.2451361509937589,-0.017039641737937927,0.9543755650520325,0.9387043714523315
225,0,paper sign in hand,1177,372,1228,563,1202.63,467.41,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4405919015407562,0.7688422203063965,0.2972766160964966
226,0,paper sign in hand,1177,372,1228,563,1202.60,467.48,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4396032989025116,0.7681773900985718,0.2972766160964966
226,1,black bottle,594,102,635,213,616.07,156.25,-0.034284506906738045,-0.2648648648648649,1.3124408078042322,-0.04530972242355347,0.9920893311500549,0.9856001138687134
227,0,paper sign in hand,1177,372,1228,562,1202.52,467.00,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44164934754371643,0.7687883973121643,0.2992265224456787
227,1,black bottle,588,97,633,214,612.10,153.93,-0.03762849601679696,-0.24957264957264957,1.2451361509937589,-0.029159320518374443,0.9726219773292542,0.9387043714523315
228,1,black bottle,591,106,631,214,613.30,157.52,-0.04007328530602387,-0.27037037037037037,1.3488974969099052,-0.019098661839962006,1.0036859512329102,1.0085963010787964
228,0,paper sign in hand,1177,371,1228,563,1202.51,466.99,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.43901023268699646,0.7671536803245544,0.296249121427536
229,1,black bottle,589,109,629,214,611.08,158.43,-0.04406087330199276,-0.2780952380952381,1.3874374253930455,-0.051276952028274536,1.057402491569519,1.034556269645691
229,0,paper sign in hand,1177,372,1228,562,1202.51,467.00,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4415460228919983,0.7680754661560059,0.2992265224456787
230,1,black bottle,586,102,626,214,606.33,157.14,-0.04530452698390384,-0.26071428571428573,1.3007225863059801,-0.02726350910961628,1.0148402452468872,0.9761465191841125
230,0,paper sign in hand,1177,372,1228,562,1202.50,467.00,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4413053095340729,0.768997073173523,0.2992265224456787
231,0,paper sign in hand,1177,372,1228,562,1202.50,467.00,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4415055513381958,0.7694580554962158,0.2992265224456787
231,1,black bottle,584,102,624,212,604.07,156.72,-0.048841671871417185,-0.2690909090909091,1.3243720878751797,-0.038221780210733414,1.0071228742599487,0.9952256083488464
232,0,paper sign in hand,1177,372,1228,563,1202.55,467.18,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4411331117153168,0.7672276496887207,0.2972766160964966
232,1,black bottle,581,106,621,211,601.15,157.14,-0.05543142125089411,-0.2838095238095238,1.3874374253930455,-0.04410480335354805,1.0255545377731323,1.0395050048828125
233,0,paper sign in hand,1177,372,1228,562,1202.54,467.12,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44115328788757324,0.7683913707733154,0.2992265224456787
233,1,black bottle,580,108,618,213,598.90,158.39,-0.05827405823811945,-0.28,1.3874374253930455,-0.06614740937948227,1.0514042377471924,1.0362058877944946
234,0,paper sign in hand,1177,372,1228,562,1202.52,467.08,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44093868136405945,0.7697214484214783,0.2992265224456787
234,1,black bottle,576,104,617,209,596.87,158.02,-0.061827354472151125,-0.2876190476190476,1.3874374253930455,-0.06569334864616394,1.0552870035171509,1.0428041219711304
235,0,paper sign in hand,1177,372,1228,563,1202.57,467.24,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.44039425253868103,0.7668032646179199,0.2972766160964966
236,0,paper sign in hand,1177,372,1228,563,1202.55,467.33,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4400263726711273,0.7666430473327637,0.2972766160964966
236,1,black bottle,569,92,611,208,591.76,156.00,-0.06432691458160789,-0.2620689655172414,1.255870083329912,-0.04182809218764305,0.9662346243858337,0.9548934698104858
237,0,paper sign in hand,1177,372,1228,562,1202.57,467.20,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.43998023867607117,0.7686947584152222,0.2992265224456787
238,0,paper sign in hand,1177,372,1228,562,1202.53,467.13,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44051602482795715,0.7701754570007324,0.2992265224456787
238,1,black bottle,569,107,606,211,587.39,157.24,-0.07533671342346,-0.2865384615384616,1.4007781698679787,-0.07713417708873749,1.0692050457000732,1.0485386848449707
239,0,paper sign in hand,1177,372,1226,563,1201.80,467.03,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4403649568557739,0.7672720551490784,0.2972766160964966
239,1,black bottle,567,108,606,211,586.27,158.16,-0.07751705473659389,-0.28932038834951457,1.4143779579249494,-0.0800725594162941,1.0790250301361084,1.057747721672058
240,0,paper sign in hand,1177,372,1228,562,1202.31,467.24,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44026851654052734,0.7695513367652893,0.2992265224456787
240,1,black bottle,567,108,606,212,586.37,158.80,-0.07677169844104971,-0.28461538461538466,1.4007781698679787,-0.07579770684242249,1.0714484453201294,1.0468732118606567
241,0,paper sign in hand,1177,372,1228,562,1202.35,467.13,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.440937876701355,0.7696607112884521,0.2992265224456787
241,1,black bottle,567,109,604,212,585.30,159.56,-0.07896597164755827,-0.28737864077669906,1.4143779579249494,-0.08073955774307251,1.0798299312591553,1.0560661554336548
242,0,paper sign in hand,1177,372,1228,562,1202.39,467.02,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44124308228492737,0.7703267931938171,0.2992265224456787
242,1,black bottle,566,107,603,213,584.47,159.90,-0.07813899548611161,-0.27735849056603773,1.3743483930780167,-0.07085555791854858,1.0563572645187378,1.0273736715316772
243,0,paper sign in hand,1177,372,1228,563,1202.42,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.44030141830444336,0.7667129635810852,0.2972766160964966
244,0,paper sign in hand,1177,372,1228,563,1202.47,467.47,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43997472524642944,0.7666313052177429,0.2972766160964966
245,0,paper sign in hand,1177,372,1228,563,1202.48,467.49,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43973657488822937,0.7669064402580261,0.2972766160964966
245,1,black bottle,550,99,600,214,576.68,160.56,-0.08435216277309975,-0.2539130434782609,1.266790692750172,-0.06082962080836296,0.9772011637687683,0.9532905220985413
246,0,paper sign in hand,1177,372,1228,562,1202.65,467.13,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.4402645528316498,0.7701811790466309,0.2992265224456787
246,1,black bottle,551,100,599,216,575.73,159.81,-0.08362498895609025,-0.2482758620689655,1.255870083329912,-0.0682244822382927,0.971240222454071,0.9429482817649841
247,0,paper sign in hand,1178,372,1228,563,1202.77,467.26,0.4399017945021621,0.21256544502617802,0.7627273804516742,0.440195769071579,0.7668318748474121,0.2972766160964966
247,1,black bottle,550,101,598,218,574.11,159.95,-0.08418578769859658,-0.24273504273504273,1.2451361509937589,-0.0826423391699791,0.9556632041931152,0.932782769203186
248,0,paper sign in hand,1177,372,1228,563,1202.49,467.37,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4398094713687897,0.7670357823371887,0.2972766160964966
248,1,black bottle,549,103,597,219,572.87,160.57,-0.08619806553935457,-0.24310344827586208,1.255870083329912,-0.08155734091997147,0.963467538356781,0.9384688138961792
249,0,paper sign in hand,1177,372,1228,562,1202.49,467.24,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.43991678953170776,0.7691711187362671,0.2992265224456787
249,1,black bottle,549,104,596,220,572.21,161.29,-0.08684133468517065,-0.2413793103448276,1.255870083329912,-0.08603490889072418,0.9639626145362854,0.9369757175445557
250,1,black bottle,548,105,595,220,571.28,162.05,-0.08889420230703587,-0.24347826086956523,1.266790692750172,-0.08520682901144028,0.9690086841583252,0.9442537426948547
250,0,paper sign in hand,1177,372,1228,562,1202.56,467.12,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44056078791618347,0.769619882106781,0.2992265224456787
251,1,black bottle,552,106,594,221,572.41,162.30,-0.08694761393534896,-0.2417391304347826,1.266790692750172,-0.08433768898248672,0.9725966453552246,0.9427475929260254
251,0,paper sign in hand,1177,371,1228,563,1202.54,467.08,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.4407466948032379,0.7647280693054199,0.296249121427536
252,1,black bottle,550,107,592,221,570.74,163.40,-0.09032853058091045,-0.24385964912280703,1.277902891809384,-0.09232780337333679,0.9788463115692139,0.950140118598938
252,0,paper sign in hand,1177,371,1228,563,1202.53,467.05,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.43782129883766174,0.7646277546882629,0.296249121427536
253,1,black bottle,552,108,591,222,571.05,163.94,-0.08967397601148355,-0.24210526315789474,1.277902891809384,-0.09051034599542618,0.9810631275177002,0.9486207365989685
253,0,paper sign in hand,1177,371,1228,563,1202.53,467.01,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.4378480017185211,0.7638540267944336,0.296249121427536
254,1,black bottle,551,109,590,223,569.99,165.24,-0.09098308515033733,-0.24035087719298245,1.277902891809384,-0.09258688986301422,0.9850320219993591,0.9471014142036438
254,0,paper sign in hand,1177,372,1228,563,1202.48,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43850111961364746,0.7648570537567139,0.2972766160964966
255,0,paper sign in hand,1177,371,1228,563,1202.47,467.00,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.4383525550365448,0.7631794214248657,0.296249121427536
255,1,black bottle,549,109,589,223,569.04,166.05,-0.09294674885861799,-0.24035087719298245,1.277902891809384,-0.09321920573711395,0.9863470792770386,0.9471014142036438
256,0,paper sign in hand,1177,372,1228,562,1202.48,467.00,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44163453578948975,0.7704164981842041,0.2992265224456787
256,1,black bottle,547,109,588,224,567.95,166.87,-0.09408510463153431,-0.23652173913043475,1.266790692750172,-0.0919169932603836,0.9796745777130127,0.9382292032241821
257,0,paper sign in hand,1177,372,1228,563,1202.51,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4410942792892456,0.7669708728790283,0.2972766160964966
257,1,black bottle,547,110,587,224,567.37,167.26,-0.09556496713632553,-0.23859649122807017,1.277902891809384,-0.09451881051063538,0.9876604080200195,0.9455820322036743
258,0,paper sign in hand,1177,372,1228,563,1202.51,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4401024878025055,0.7673827409744263,0.2972766160964966
258,1,black bottle,548,110,586,224,567.24,167.17,-0.09556496713632553,-0.23859649122807017,1.277902891809384,-0.09490308910608292,0.9876221418380737,0.9455820322036743
259,0,paper sign in hand,1177,372,1228,563,1202.50,467.50,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4397923946380615,0.7667566537857056,0.2972766160964966
259,1,black bottle,546,111,586,224,566.33,167.80,-0.09773136898557913,-0.2407079646017699,1.2892117669581395,-0.0978333130478859,0.996100127696991,0.9530650973320007
260,0,paper sign in hand,1177,372,1228,562,1202.34,467.14,0.4418243343631489,0.2126315789473684,0.7667417350856304,0.44182372093200684,0.7703339457511902,0.2992265224456787
260,1,black bottle,546,111,585,225,565.72,168.21,-0.09752863084460621,-0.2368421052631579,1.277902891809384,-0.09577742964029312,0.98907071352005,0.9440627098083496
261,0,paper sign in hand,1177,372,1228,563,1202.55,467.46,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43899205327033997,0.7674630880355835,0.2972766160964966
261,1,black bottle,546,112,586,225,565.84,168.29,-0.09773136898557913,-0.23893805309734512,1.2892117669581395,-0.09936158359050751,0.9958330392837524,0.9515323042869568
262,0,paper sign in hand,1177,372,1228,563,1202.50,467.47,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4390754997730255,0.7670503258705139,0.2972766160964966
262,1,black bottle,546,125,584,229,562.48,174.69,-0.10762387631922858,-0.2519230769230769,1.4007781698679787,-0.12918242812156677,1.0747966766357422,1.0185608863830566
263,0,paper sign in hand,1177,372,1228,563,1202.49,467.49,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43921804428100586,0.7669475674629211,0.2972766160964966
263,1,black bottle,546,127,584,229,563.21,175.99,-0.10973414840391933,-0.25686274509803925,1.428244408492841,-0.12796762585639954,1.093307614326477,1.0365718603134155
264,0,paper sign in hand,1177,372,1228,563,1202.50,467.49,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.43931344151496887,0.7668501734733582,0.2972766160964966
264,1,black bottle,546,128,584,230,563.36,177.59,-0.10973414840391933,-0.25490196078431376,1.428244408492841,-0.12282517552375793,1.1008412837982178,1.0348737239837646
